Objects
100
,,Global Angle phil_tag_0:phil_tag_0,,,,,,Global Angle phil_tag_14:phil_tag_14,,,,,,Global Angle phil_tag_16:phil_tag_16,,,,,,Global Angle phil_tag_20:phil_tag_20,,,,,,Global Angle phil_tag_24:phil_tag_24,,,,,,Global Angle phil_tag_30:phil_tag_30,,,,,,Global Angle phil_tag_32:phil_tag_32,,,,,,Global Angle phil_tag_36:phil_tag_36,,,,,,Global Angle phil_tag_40:phil_tag_40,,,,,,Global Angle phil_tag_44:phil_tag_44,,,,,,Global Angle phil_tag_4:phil_tag_4,,,,,,Global Angle phil_tag_8:phil_tag_8,,,,,,Global Angle phil_turtlebot:phil_turtlebot,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
30,0,-0.0172375,0.00421198,0.00410692,921.144,-1222.13,244.422,0.000374248,0.00132843,0.00120158,-1329.53,-54.5877,125.223,0.00559715,0.0150723,0.00283662,-1297.5,455.115,218.889,-0.000232865,-0.00168168,0.00228046,-1174.12,1195.69,101.49,0.00400377,-0.00224226,-0.00090869,-659.671,1901.87,116.114,0.00413158,-0.000104191,0.00517585,285.862,1891.5,185.568,0.00145189,-0.00141416,-0.00254041,951.114,1852.55,157.609,0.000880104,0.0013293,0.0021946,1657.61,1145.2,126.985,-0.00104352,0.000203729,-0.000478595,1598.9,272.745,141.08,-0.000130912,0.000588729,0.000824708,1463.07,-696.778,160.171,0.000808319,0.000726895,0.00100644,96.5266,-1065.44,194.222,-0.00309048,0.0104008,0.000652423,-886.489,-883.851,141.836,0.00747674,0.0154212,1.19924,-309.472,1384.07,446.865
31,0,-0.0169372,0.00370039,0.0041985,920.922,-1222.1,244.293,0.000276871,0.00131457,0.00129681,-1329.51,-54.6325,125.252,0.00553354,0.0156013,0.00302241,-1297.51,455.074,218.904,-0.000401012,-0.00177329,0.00264705,-1174.17,1195.65,101.479,0.00462943,-0.0016759,-0.000813906,-659.536,1901.81,115.983,0.00381519,-0.000139926,0.00376426,286.016,1891.35,185.616,0.00131751,-0.00131113,-0.00206994,951.089,1852.49,157.657,0.000353587,0.00104871,0.0024201,1657.58,1145.3,127.033,-0.00101984,0.000229093,-0.000469455,1598.9,272.711,141.089,-0.000263628,0.000567521,0.00075755,1463.07,-696.795,160.212,0.000867701,0.000962495,0.000965018,96.5293,-1065.46,194.214,-0.00311792,0.0106949,0.000509767,-886.488,-883.873,141.836,0.00746637,0.0152996,1.19919,-309.493,1384.03,446.875
32,0,-0.0170189,0.00427488,0.00407222,921.155,-1222.12,244.403,0.000508589,0.000991851,0.00113933,-1329.56,-54.5818,125.185,0.00560154,0.0154622,0.00274993,-1297.51,455.118,218.873,0.000212677,-0.00362275,0.00172523,-1174.31,1195.67,101.371,0.00428416,-0.00151128,-0.00107643,-659.542,1901.83,116.02,0.00408795,-9.28486e-005,0.00405898,285.996,1891.4,185.664,0.00161287,-0.00158214,-0.00235913,951.11,1852.54,157.629,0.000779275,0.00121181,0.00279477,1657.6,1145.38,126.991,-0.000890174,0.000384642,-0.000341116,1598.89,272.763,141.056,-0.000163418,0.000384516,0.000712446,1463.08,-696.741,160.144,0.00085149,0.00107245,0.00097899,96.5498,-1065.46,194.187,-0.00331878,0.00944033,0.000198934,-886.624,-883.864,141.997,0.00745795,0.0152591,1.19919,-309.473,1384.07,446.862
33,0,-0.0169792,0.00426013,0.00407315,921.149,-1222.12,244.396,0.000417571,0.000988263,0.00112592,-1329.56,-54.5755,125.187,0.00561856,0.0151451,0.00292329,-1297.51,455.098,218.846,-0.000273218,-0.0016603,0.00238322,-1174.13,1195.69,101.446,0.00427755,-0.00151572,-0.000879866,-659.553,1901.83,116.002,0.00388308,6.29944e-005,0.00533576,285.847,1891.46,185.539,0.00150875,-0.00144707,-0.00251206,951.143,1852.55,157.597,0.00100815,0.00122736,0.00231021,1657.61,1145.22,126.971,-0.00105372,0.000236626,-0.00049583,1598.9,272.743,141.052,-0.000438092,0.000768588,0.000906495,1463.06,-696.747,160.106,0.000984967,0.000322856,0.00070007,96.5949,-1065.43,194.097,-0.00341613,0.00972054,1.17792e-005,-886.76,-883.828,142.044,0.00760767,0.0154352,1.19921,-309.479,1384.07,446.849
34,0,-0.0134046,0.0019321,0.00138179,920.33,-1222.19,243.993,0.000273864,0.00137958,0.00143133,-1329.54,-54.6154,125.234,0.00550938,0.0154375,0.00273248,-1297.51,455.088,218.889,-0.000240303,-0.00157075,0.00233152,-1174.15,1195.67,101.461,0.00463652,-0.00158568,-0.000976346,-659.552,1901.8,116.005,0.00403184,5.12381e-005,0.00538254,285.845,1891.49,185.525,0.00113402,-0.00117869,-0.00192842,951.114,1852.5,157.645,0.00038819,0.00110434,0.00233595,1657.58,1145.28,127.01,-0.00100566,0.000251933,-0.00051905,1598.92,272.711,141.056,-0.000437216,0.00065011,0.000716099,1463.08,-696.783,160.201,0.000848317,0.000790929,0.00096281,96.5265,-1065.46,194.187,-0.00316113,0.0108153,0.000654577,-886.503,-883.874,141.82,0.00736246,0.0151433,1.19917,-309.486,1384.03,446.862
35,0,-0.0134198,0.00195518,0.0013719,920.355,-1222.19,244.015,0.000287577,0.00141513,0.00126865,-1329.56,-54.5873,125.206,0.00559656,0.0153296,0.00283942,-1297.51,455.12,218.87,0.000109913,-0.00353345,0.00169283,-1174.3,1195.65,101.377,0.0045159,-0.00168321,-0.000962112,-659.523,1901.84,116.01,0.00391643,8.77549e-005,0.0053939,285.859,1891.47,185.536,0.00164897,-0.00155404,-0.00230567,951.116,1852.53,157.632,0.000937274,0.00115775,0.00209867,1657.61,1145.2,126.995,-0.000924729,0.000237949,-0.000513714,1598.9,272.749,141.064,-0.000109356,0.00048955,0.000813791,1463.08,-696.781,160.188,0.000879886,0.000402339,0.000881179,96.5955,-1065.42,194.135,-0.00310112,0.0106854,0.000496419,-886.501,-883.853,141.846,0.00745013,0.0153362,1.19923,-309.473,1384.06,446.872
36,0,-0.0135377,0.00196323,0.00138433,920.339,-1222.2,243.997,0.000296258,0.00132697,0.00133943,-1329.53,-54.5978,125.244,0.00560507,0.0155091,0.00280117,-1297.52,455.08,218.897,-0.000186704,-0.0014512,0.00225597,-1174.12,1195.71,101.484,0.00448626,-0.00165079,-0.000940923,-659.516,1901.84,116.017,0.00407652,-0.000169553,0.00391779,285.999,1891.4,185.653,0.00122133,-0.00140727,-0.00252262,951.112,1852.55,157.653,0.000981173,0.00123039,0.00218466,1657.61,1145.22,127.009,-0.000979293,0.000199593,-0.000538328,1598.9,272.724,141.103,0.000248756,0.000304509,0.000594687,1463.09,-696.82,160.252,0.000854374,0.000918922,0.00102462,96.5425,-1065.44,194.225,-0.0029305,0.0105757,0.000618417,-886.492,-883.844,141.863,0.00737011,0.0152484,1.19925,-309.472,1384.07,446.878
37,0,-0.0135436,0.0018583,0.00135885,920.346,-1222.2,244.021,0.000238682,0.0014314,0.00143344,-1329.53,-54.6239,125.258,0.00559351,0.0153288,0.00270656,-1297.51,455.086,218.913,-0.000238408,-0.00158233,0.00236945,-1174.15,1195.67,101.472,0.00474542,-0.00179486,-0.000888685,-659.525,1901.8,115.998,0.00404862,-0.000175741,0.00397399,285.998,1891.4,185.646,0.00118525,-0.00129447,-0.00205149,951.115,1852.47,157.654,0.000256248,0.00113758,0.00241944,1657.58,1145.27,127.039,-0.0010074,0.000270539,-0.000553687,1598.91,272.716,141.089,-0.000414785,0.000873474,0.000970537,1463.07,-696.786,160.173,0.0009096,0.00089605,0.000904405,96.5319,-1065.46,194.24,-0.00304933,0.0105875,0.000557255,-886.506,-883.86,141.864,0.00738555,0.0153462,1.19916,-309.48,1384.03,446.879
38,0,-0.0134705,0.00202662,0.0013713,920.325,-1222.19,243.975,0.000450487,0.00123274,0.00115316,-1329.53,-54.5384,125.169,0.00563004,0.0153163,0.00269462,-1297.51,455.155,218.852,-0.000202272,-0.00161395,0.0023253,-1174.13,1195.71,101.437,0.00382301,-0.00206431,-0.000753293,-659.738,1901.87,116.09,0.00410476,-6.07045e-005,0.00443896,285.981,1891.42,185.584,0.00168861,-0.00143218,-0.00235884,951.122,1852.55,157.59,0.000357187,0.00100109,0.0024268,1657.59,1145.36,126.996,-0.000935101,0.000420391,-0.000397341,1598.89,272.755,141.023,-0.000346,0.000624452,0.000885041,1463.06,-696.701,160.054,0.000837664,0.000965118,0.000963572,96.5172,-1065.45,194.159,-0.00342455,0.00959979,0.000368022,-886.666,-883.846,141.977,0.00753955,0.0154343,1.19922,-309.475,1384.08,446.841
39,0,-0.0133978,0.00198013,0.00129768,920.342,-1222.19,243.991,0.000359416,0.00109161,0.00117045,-1329.54,-54.5639,125.182,0.00563161,0.0151712,0.00278035,-1297.51,455.152,218.844,-0.000307622,-0.00171108,0.00222268,-1174.12,1195.73,101.457,0.00448669,-0.00173139,-0.00103386,-659.52,1901.83,116.039,0.00386444,-3.47017e-005,0.00551482,285.879,1891.49,185.576,0.00143087,-0.00155833,-0.00243199,951.13,1852.55,157.63,0.000975445,0.00126975,0.0022786,1657.6,1145.25,126.98,-0.000809213,0.000419883,-0.000396453,1598.91,272.772,141.062,-2.42919e-005,0.000508704,0.000849666,1463.08,-696.756,160.169,0.000911435,0.000372337,0.000772598,96.6284,-1065.4,194.126,-0.00349611,0.0094885,0.000242251,-886.621,-883.859,142.026,0.00754381,0.01555,1.19921,-309.458,1384.08,446.864
40,0,-0.0135429,0.00193298,0.00138632,920.342,-1222.19,244.001,0.000181128,0.00143201,0.00154374,-1329.53,-54.6168,125.241,0.00548737,0.0155077,0.0027771,-1297.52,455.091,218.894,0.000179018,-0.00367173,0.00171926,-1174.31,1195.63,101.395,0.00464363,-0.00174046,-0.00081848,-659.519,1901.82,116.012,0.00412141,8.31663e-005,0.00532328,285.876,1891.51,185.605,0.00105561,-0.00132851,-0.00204793,951.114,1852.49,157.675,0.000890909,0.00150364,0.00221705,1657.62,1145.19,127.012,-0.000920871,0.000190215,-0.000506633,1598.91,272.72,141.089,0.000214801,0.000387976,0.000626696,1463.07,-696.815,160.282,0.000854788,0.000893572,0.000998843,96.5551,-1065.44,194.198,-0.00298017,0.0110772,0.000692203,-886.634,-883.848,141.933,0.00747772,0.0153554,1.19915,-309.475,1384.03,446.884
41,0,-0.0134613,0.00195741,0.00146017,920.314,-1222.21,243.992,0.000272451,0.00115629,0.00116867,-1329.54,-54.6111,125.22,0.00560436,0.0155983,0.00295382,-1297.52,455.078,218.905,-0.00028897,-0.00165916,0.00234397,-1174.14,1195.68,101.498,0.00387529,-0.00210401,-0.000785945,-659.731,1901.86,116.108,0.00389008,-9.21426e-005,0.00421526,285.972,1891.39,185.594,0.0014164,-0.00128458,-0.00229557,951.105,1852.52,157.621,0.00030119,0.00106812,0.0024166,1657.58,1145.31,127.021,-0.000885028,0.000329155,-0.000513747,1598.9,272.722,141.068,-0.00023162,0.000488688,0.000771356,1463.08,-696.777,160.188,0.000833076,0.000966555,0.000979682,96.5315,-1065.45,194.221,-0.00291754,0.0106525,0.000314574,-886.497,-883.853,141.823,0.00735124,0.0153548,1.19913,-309.482,1384.05,446.876
42,0,-0.0133896,0.00196199,0.00142248,920.342,-1222.2,243.983,0.000342631,0.00118539,0.00109531,-1329.54,-54.6157,125.236,0.00565684,0.0153575,0.00266541,-1297.49,455.093,218.896,-0.000272744,-0.00133602,0.00227386,-1174.13,1195.71,101.481,0.00451565,-0.00145553,-0.000963893,-659.534,1901.83,116.007,0.00381999,-0.000284692,0.00372464,286.019,1891.35,185.62,0.00154653,-0.00147611,-0.00253215,951.127,1852.54,157.615,0.00096921,0.0013097,0.00220516,1657.61,1145.21,126.994,-0.00095298,0.000296542,-0.000497882,1598.89,272.746,141.081,-0.000356818,0.000755995,0.000888709,1463.07,-696.736,160.129,0.000701606,0.000965674,0.00103597,96.5425,-1065.45,194.218,-0.00338189,0.00944231,0.000244306,-886.621,-883.879,142.027,0.00742859,0.0153815,1.19922,-309.469,1384.05,446.871
43,0,-0.0133451,0.00190794,0.00139229,920.347,-1222.21,243.991,0.000268317,0.00109737,0.00119964,-1329.53,-54.6077,125.199,0.00555734,0.0153937,0.00272526,-1297.49,455.093,218.893,0.000182835,-0.00371389,0.00170833,-1174.34,1195.62,101.347,0.00456329,-0.00159407,-0.00107039,-659.525,1901.83,116.022,0.00365322,-0.000197573,0.00369309,286.009,1891.34,185.624,0.00121521,-0.00131073,-0.0022065,951.137,1852.54,157.633,0.00100422,0.00130694,0.00225724,1657.62,1145.21,126.993,-0.000857312,0.000333964,-0.000399976,1598.91,272.748,141.06,-0.000383292,0.000867369,0.000987819,1463.07,-696.745,160.14,0.000895737,0.000365438,0.000755992,96.6211,-1065.42,194.126,-0.00300609,0.0105398,0.000474874,-886.485,-883.861,141.831,0.00748866,0.0153165,1.19914,-309.47,1384.06,446.869
44,0,-0.0134479,0.0019735,0.00128868,920.339,-1222.21,244,0.00038779,0.00125516,0.00121895,-1329.57,-54.5978,125.18,0.00564239,0.0152045,0.00284017,-1297.52,455.109,218.845,0.000202825,-0.00368432,0.00160634,-1174.33,1195.63,101.322,0.00443549,-0.00168502,-0.000983814,-659.549,1901.82,115.987,0.00379144,3.38939e-005,0.00531399,285.842,1891.46,185.532,0.00134546,-0.00140828,-0.00248538,951.109,1852.54,157.624,0.000997715,0.00141482,0.00215285,1657.61,1145.2,126.942,-0.000878602,0.000280509,-0.000487917,1598.9,272.75,141.035,-0.000388973,0.000774833,0.000873512,1463.08,-696.74,160.092,0.000823011,0.000514728,0.000856877,96.5711,-1065.42,194.096,-0.0030584,0.0106898,0.000603168,-886.509,-883.854,141.81,0.00757423,0.0154939,1.19916,-309.484,1384.06,446.841
45,0,-0.0133861,0.00200109,0.00133255,920.341,-1222.19,243.985,0.000374586,0.00121385,0.00108651,-1329.54,-54.5918,125.201,0.00561927,0.0149986,0.00283501,-1297.5,455.125,218.861,-0.000198626,-0.00165034,0.00218409,-1174.12,1195.73,101.46,0.00441756,-0.00136077,-0.00105931,-659.552,1901.82,116.005,0.00389079,-1.85466e-005,0.00521296,285.847,1891.49,185.534,0.00128972,-0.00141754,-0.00244485,951.137,1852.55,157.598,0.00103229,0.00135723,0.0022631,1657.62,1145.21,126.975,-0.000967921,0.000241097,-0.000472022,1598.88,272.747,141.043,-0.0001572,0.000581181,0.000860896,1463.06,-696.773,160.173,0.000857915,0.000316778,0.000824026,96.5866,-1065.42,194.121,-0.00301244,0.0106769,0.000566488,-886.517,-883.857,141.837,0.00757735,0.0153754,1.1992,-309.469,1384.08,446.853
46,0,-0.0135032,0.00193223,0.00132552,920.363,-1222.19,244,0.000314731,0.00107513,0.00120272,-1329.52,-54.5986,125.217,0.00560677,0.0154845,0.00269689,-1297.53,455.098,218.889,-0.000210995,-0.00160684,0.00239254,-1174.16,1195.68,101.474,0.00463405,-0.00186606,-0.0011305,-659.517,1901.83,116.004,0.00395697,-4.67323e-005,0.00528718,285.88,1891.47,185.564,0.0015198,-0.00144554,-0.00225116,951.115,1852.49,157.656,0.000324964,0.000984036,0.00228692,1657.59,1145.3,127.05,-0.000983553,0.000261879,-0.000443864,1598.92,272.732,141.11,0.000211275,0.000202872,0.00049218,1463.09,-696.829,160.251,0.000816144,0.000814164,0.0010136,96.5784,-1065.45,194.257,-0.0029929,0.0105679,0.000537982,-886.468,-883.86,141.855,0.0074015,0.0154051,1.1992,-309.47,1384.05,446.89
47,0,-0.013507,0.00189438,0.00138813,920.348,-1222.19,244.003,0.000181024,0.00144017,0.00156813,-1329.51,-54.6099,125.249,0.0055067,0.0154645,0.00282753,-1297.51,455.076,218.898,-0.000280298,-0.00154057,0.00239726,-1174.15,1195.68,101.497,0.00401029,-0.0023133,-0.000854676,-659.708,1901.83,116.127,0.00412028,-9.25933e-005,0.00397201,285.986,1891.4,185.636,0.00135852,-0.00127842,-0.00202074,951.117,1852.49,157.624,0.000355318,0.00107943,0.00231062,1657.57,1145.29,127.025,-0.00103738,0.000130451,-0.000573868,1598.9,272.724,141.091,-0.000157867,0.000454042,0.000736336,1463.08,-696.788,160.204,0.000897444,0.000463389,0.000788508,96.599,-1065.43,194.18,-0.00304312,0.0103988,0.000670676,-886.497,-883.862,141.856,0.00741312,0.0154182,1.19916,-309.485,1384.04,446.873
48,0,-0.0134871,0.00203649,0.00137519,920.342,-1222.18,244.005,0.00032676,0.00134165,0.00119138,-1329.53,-54.5713,125.192,0.00551778,0.0154239,0.00300618,-1297.49,455.113,218.883,0.000243683,-0.00369485,0.0016782,-1174.28,1195.66,101.377,0.00436201,-0.00136116,-0.000757465,-659.562,1901.83,115.99,0.00401804,-0.000138417,0.00384518,286.005,1891.38,185.606,0.00138092,-0.00140207,-0.00250308,951.15,1852.57,157.589,0.000356831,0.00107974,0.00245515,1657.58,1145.32,127,-0.00103837,0.000241499,-0.000510827,1598.9,272.75,141.053,-0.000191694,0.000569027,0.000827801,1463.07,-696.771,160.155,0.000924118,0.000937051,0.000942802,96.4966,-1065.45,194.189,-0.00341387,0.00954383,0.000523506,-886.655,-883.87,142.009,0.00750604,0.0154367,1.19923,-309.475,1384.08,446.854
49,0,-0.0134297,0.0020255,0.00134018,920.334,-1222.19,244.002,0.000454382,0.00125896,0.00116936,-1329.54,-54.5533,125.184,0.00573367,0.0156048,0.00262873,-1297.53,455.119,218.86,0.000219541,-0.00378751,0.00159696,-1174.33,1195.64,101.357,0.00408754,-0.00232106,-0.000889981,-659.689,1901.85,116.123,0.00404513,-0.000141963,0.00431415,285.991,1891.43,185.652,0.00129207,-0.00141208,-0.00227818,951.101,1852.54,157.66,0.000929699,0.00128362,0.00215032,1657.61,1145.22,126.976,-0.000940053,0.000360295,-0.00063979,1598.91,272.757,141.059,-0.000519318,0.000767522,0.000937265,1463.07,-696.722,160.117,0.000906802,0.000825333,0.000989859,96.5456,-1065.43,194.191,-0.00341196,0.00954036,0.000134145,-886.619,-883.853,142.026,0.00755799,0.0154226,1.1992,-309.473,1384.06,446.869
50,0,-0.0134706,0.0019041,0.00136509,920.336,-1222.2,244.016,0.000322461,0.00133681,0.00122033,-1329.54,-54.5637,125.2,0.0055486,0.0152598,0.00287695,-1297.49,455.116,218.88,0.00025433,-0.00363442,0.00159834,-1174.31,1195.66,101.362,0.00458097,-0.00174985,-0.00101473,-659.517,1901.82,116.046,0.00422572,2.54609e-005,0.00541525,285.874,1891.53,185.581,0.00134374,-0.00137682,-0.0023826,951.133,1852.54,157.626,0.000264543,0.0011368,0.00250911,1657.58,1145.32,127.017,-0.00088086,0.000204457,-0.000499135,1598.9,272.756,141.061,0.000171103,0.000383751,0.000644267,1463.08,-696.806,160.251,0.000799331,0.000388283,0.000875457,96.6041,-1065.42,194.139,-0.0034111,0.00961792,0.000191562,-886.63,-883.842,142.024,0.00757989,0.0155829,1.19918,-309.466,1384.08,446.87
51,0,-0.0134496,0.00183893,0.00141314,920.338,-1222.2,244.015,0.000252542,0.00121851,0.0013076,-1329.56,-54.6052,125.206,0.00548588,0.0152392,0.00275087,-1297.48,455.123,218.901,0.00025903,-0.00374376,0.00160797,-1174.31,1195.65,101.389,0.00446181,-0.00155659,-0.0010514,-659.537,1901.84,116.028,0.00416714,6.30338e-005,0.00533662,285.88,1891.51,185.577,0.00155594,-0.00152858,-0.00237168,951.132,1852.55,157.6,0.00106816,0.00130468,0.0022393,1657.64,1145.18,126.981,-0.00105233,0.000248569,-0.000442827,1598.9,272.728,141.07,0.000102231,0.000249959,0.000455536,1463.08,-696.824,160.242,0.000803542,0.000820754,0.00104663,96.532,-1065.45,194.229,-0.00294805,0.0106127,0.000539605,-886.512,-883.86,141.851,0.00740936,0.0152311,1.19921,-309.47,1384.06,446.869
52,0,-0.0135523,0.00194238,0.00140204,920.35,-1222.2,243.999,0.000202282,0.00134755,0.00146943,-1329.52,-54.6041,125.235,0.00561545,0.0154876,0.00274897,-1297.52,455.098,218.9,0.000206553,-0.00370078,0.00173739,-1174.34,1195.63,101.403,0.00455719,-0.00164263,-0.000943147,-659.533,1901.83,116.01,0.00421371,4.56852e-005,0.00535154,285.883,1891.51,185.593,0.00148418,-0.00149448,-0.00231358,951.107,1852.51,157.671,0.000891396,0.00123024,0.00208731,1657.6,1145.2,127.027,-0.000982168,0.000220938,-0.000573215,1598.88,272.739,141.11,9.58709e-005,0.000271319,0.000525166,1463.07,-696.835,160.276,0.000834341,0.000920886,0.00095361,96.5565,-1065.45,194.234,-0.00300983,0.0104869,0.000606406,-886.482,-883.865,141.856,0.00737623,0.0152852,1.19928,-309.484,1384.05,446.885
53,0,-0.0135293,0.00193184,0.00139827,920.368,-1222.19,244.002,0.000229676,0.00113051,0.00125171,-1329.55,-54.5908,125.217,0.00559567,0.0153312,0.00269318,-1297.51,455.126,218.878,-0.000338379,-0.00150719,0.0022943,-1174.13,1195.7,101.48,0.00398347,-0.00233918,-0.00087765,-659.669,1901.86,116.104,0.00370583,-0.000243509,0.00367564,286.017,1891.36,185.631,0.00142827,-0.00150118,-0.00261275,951.148,1852.57,157.604,0.000280385,0.000997941,0.00226894,1657.57,1145.33,127.038,-0.00100083,0.000276288,-0.000421658,1598.89,272.761,141.079,-0.000312863,0.000828417,0.000924392,1463.09,-696.748,160.134,0.000876216,0.00037746,0.000751182,96.6489,-1065.42,194.135,-0.00301363,0.0105093,0.000540398,-886.484,-883.864,141.825,0.00743744,0.0153506,1.19925,-309.483,1384.07,446.867
54,0,-0.0134814,0.00203583,0.00139509,920.33,-1222.2,243.964,0.000461315,0.00110521,0.00108182,-1329.53,-54.6053,125.186,0.00557225,0.0151441,0.00274893,-1297.49,455.111,218.859,-0.000316146,-0.00163293,0.00236316,-1174.14,1195.67,101.431,0.00441952,-0.00153851,-0.000875229,-659.552,1901.82,115.99,0.00381928,-9.78754e-005,0.00381532,285.994,1891.35,185.589,0.00151255,-0.00139858,-0.00240377,951.126,1852.54,157.593,0.000362259,0.0011605,0.00238683,1657.59,1145.32,126.976,-0.00100439,0.000278453,-0.000487158,1598.9,272.742,141.029,-0.000266828,0.000541122,0.000803362,1463.07,-696.769,160.146,0.000947589,0.000957729,0.000930171,96.5268,-1065.45,194.147,-0.00316322,0.0107401,0.000445102,-886.501,-883.887,141.801,0.00760031,0.0154663,1.19909,-309.474,1384.06,446.839
55,0,-0.0134167,0.00201691,0.0013666,920.349,-1222.19,244.004,0.000273016,0.00121941,0.00125863,-1329.54,-54.5944,125.206,0.00568685,0.0156503,0.00271622,-1297.53,455.123,218.849,-0.00028464,-0.00158485,0.0023502,-1174.14,1195.69,101.457,0.00442058,-0.00170296,-0.00101598,-659.539,1901.82,116.026,0.00418093,4.80749e-005,0.0053334,285.855,1891.51,185.573,0.00117359,-0.00134661,-0.00231053,951.102,1852.51,157.648,0.000959178,0.00131017,0.00227178,1657.61,1145.21,126.977,-0.00100672,0.000242457,-0.000393742,1598.89,272.751,141.061,0.000215706,0.000381864,0.000645005,1463.08,-696.819,160.227,0.000818305,0.000950231,0.000996958,96.5332,-1065.46,194.19,-0.00310385,0.0109501,0.000425316,-886.643,-883.818,141.878,0.00760547,0.0154256,1.19922,-309.489,1384.05,446.855
56,0,-0.0134826,0.00203438,0.00137244,920.341,-1222.2,244.006,0.000295531,0.00119263,0.00121709,-1329.55,-54.6063,125.213,0.00573185,0.0152588,0.00263019,-1297.5,455.103,218.903,-0.000323556,-0.00159625,0.00231396,-1174.14,1195.7,101.474,0.00450254,-0.00151204,-0.000983676,-659.536,1901.82,116.02,0.00377905,3.66856e-005,0.00528202,285.871,1891.46,185.558,0.00135705,-0.00141888,-0.00245775,951.134,1852.54,157.631,0.000374245,0.00114626,0.00243248,1657.58,1145.33,127.023,-0.000995668,0.000263063,-0.000493749,1598.89,272.752,141.096,8.84468e-005,0.000565357,0.000716467,1463.07,-696.809,160.201,0.000839477,0.000765586,0.00101596,96.5664,-1065.45,194.234,-0.00314718,0.0104547,0.000581915,-886.48,-883.875,141.861,0.00728882,0.0152336,1.19918,-309.471,1384.06,446.877
57,0,-0.0134814,0.00189661,0.0013302,920.322,-1222.2,244.009,0.000260266,0.00116251,0.00129782,-1329.53,-54.6143,125.203,0.00569587,0.0152655,0.0027571,-1297.49,455.097,218.9,-0.000285816,-0.00149806,0.00237444,-1174.13,1195.69,101.477,0.00440364,-0.00165871,-0.000864876,-659.53,1901.82,115.979,0.00398626,-0.000135148,0.00376706,285.994,1891.37,185.594,0.00148826,-0.00148377,-0.00237466,951.112,1852.5,157.614,0.000402229,0.00105133,0.00231674,1657.58,1145.3,127.006,-0.000940814,0.000339272,-0.000487402,1598.91,272.721,141.08,-0.000262278,0.000555334,0.000626863,1463.08,-696.789,160.172,0.000806909,0.000805627,0.000994818,96.5334,-1065.44,194.241,-0.0032709,0.00926792,0.000335383,-886.625,-883.869,142.035,0.00741193,0.0153107,1.19921,-309.482,1384.04,446.867
58,0,-0.0174582,0.00640162,0.00426378,921.338,-1222.1,244.695,0.000236855,0.00133182,0.0013039,-1329.52,-54.5781,125.215,0.00556661,0.0153458,0.00280398,-1297.5,455.105,218.895,9.92984e-005,-0.00367196,0.00165699,-1174.31,1195.64,101.395,0.00463466,-0.00165458,-0.000989469,-659.531,1901.84,116.001,0.00391779,-0.000126637,0.00412459,286.007,1891.38,185.624,0.00137565,-0.00132456,-0.00221423,951.119,1852.53,157.614,0.00104705,0.00143397,0.00222058,1657.62,1145.2,126.987,-0.000934405,0.000274504,-0.000526108,1598.9,272.75,141.074,-6.23098e-005,0.000376551,0.000618912,1463.07,-696.773,160.193,0.000857744,0.000430806,0.000838817,96.5887,-1065.41,194.156,-0.0034135,0.00945797,0.000481837,-886.644,-883.847,142.039,0.00741307,0.0153492,1.19916,-309.479,1384.06,446.884
59,0,-0.0173285,0.00627563,0.00427702,921.349,-1222.09,244.661,0.000507329,0.000989126,0.00104351,-1329.55,-54.5793,125.19,0.0055134,0.0151758,0.0026829,-1297.49,455.123,218.871,0.000341408,-0.00035096,0.00133258,-1174.24,1195.74,101.422,0.00436402,-0.00162248,-0.000981575,-659.528,1901.84,115.992,0.00389082,-0.000248306,0.00380471,286.003,1891.37,185.614,0.00150536,-0.00161133,-0.00253525,951.137,1852.54,157.603,0.000341709,0.00111922,0.00241714,1657.59,1145.35,126.984,-0.000997538,0.000373012,-0.000452052,1598.89,272.767,141.04,0.000268359,0.000291276,0.000622352,1463.08,-696.802,160.193,0.000751519,0.000955252,0.00102602,96.547,-1065.43,194.177,-0.0035039,0.00947673,0.000307074,-886.639,-883.876,142.024,0.00755483,0.0154151,1.19922,-309.46,1384.08,446.851
